user_id,business_id,stars 
Jennifer,j7TsOIl_pZm2wzs13-pRDQ,4.0
Jennifer,0-8DTqVaY9RJU0PAWD2l6Q,3.0
Owen,wuYKpHyjIfyvMR9YlwHn6Q,4.0
Dave,WUq8HJHIZU4uteB154XN7w,3.0
Jennifer,_vZ7bHaGCjllogiZ7RH17w,4.0
Darrell,LBb1rdppLP5rrSnWv8o_TQ,4.0
Matthew,Nu8xtxng4PKFQV1CBLeHgA,5.0
Vincent,HiMb8cwGsnFVwYxt1h0RCg,3.0
Denis,BGGQOJQTQerEQu0kHbT_UQ,4.0
Norm,yYwTV3c9Q3S1UDdpDhjgTg,3.0
Michael,WsQEitjXhr4P7SsHmySVCA,5.0
Jennifer,9eFyWPJZRKFT-nkqK9hXWQ,3.0
Jason,LH9YFarEKe_ByAl6xeeegQ,5.0
Darya,PHYc_CWKbO5DkS8v1eFSzQ,1.0
Chris,hiuzeFKffis1E6RJUf7jCg,4.0
Jennifer,WI3NsQP7qFSI_ex4kl5iyQ,2.0
Michael,w4a6TuFWArSc29dB51rPNA,3.0
Emily,SueEpC916vd8Lo3Lyl9_pQ,5.0
Jennifer,E9IPxXY6pS2gTW2FBkAJmg,4.0
Jennifer,CeSq-OAzjQc2Ar7x5OIN_A,4.0
Juan,ggW8LmnAEIJ-qO-l7cdZsg,4.0
J,c-uuAPbSpRGR0vPUHlRQRw,4.0
MaryLou,suNje5SNVfWymXrlr0LSAA,5.0
Mel,W8apgXmOxESpoL_EeogC5w,4.0
Fancypants,XZbuPXdyA0ZtTu3AzqtQhg,4.0
Stacy,xXfBlr0GpwHs5cGG5SGTGw,5.0
Owen,yI1nnVCfa8s7ukuqo7Rc3g,4.0
Mike,TCWMgOiV0PxQkWE1SyBIWQ,5.0
Owen,vAJgrLogBHgsfeXkCIL2xg,3.0
Kevin,6g8S6V0iyYu6QMvt0QfIqA,3.0
Gerald,akM4t6P-ssqsRevleyY_Fw,5.0
Kim,cf6rtw3f05DlnJ7muIAEgA,4.0
Ma-e,JpgVl3d20CMRNjf1DVnzGA,3.0
Michael,NWsJNxKET__e398xZCbG4Q,5.0
Miriam,76V_WiVIz7sT99EIl0N5qg,4.0
Norm,o7AiTlyWUrBSzdz6oMHj5w,3.0
Amy,QJR4qBUHegWEozSQrGmBPw,2.0
Chad,sJpl9ufYT87UWhtW-5UkmQ,3.0
Samantha,zQmHSe6IOiSNF84m9BVZ8A,4.0
PatrickJ,NvKNe9DnQavC9GstglcBJQ,3.0
Michael,41b2SLmjLcxTGLVRxASiDA,5.0
Karen,7mGZrCzGGjS95SdRtEaGcQ,4.0
Fox,Iam7tYWhssw_rscSBkeRIQ,5.0
Owen,Z0GwYnzuKoJRCtjKAmOuPg,3.0
Jennifer,Ae5S7cr7TlRUMLOa6E6f0A,3.0
Don,NAPuzJcanOp91dE4GXPOow,4.0
Jen,w4a6TuFWArSc29dB51rPNA,4.0
William,I6ICIIZfZsp_J9hHmfhWhQ,2.0
Jen,QjZFYd5hme7EHegpuJngMQ,2.0
Jennifer,WR18M4vP4g1jXfNsd9lYjQ,4.0
Jennifer,G24p1oGGfY3t-m8Z2lPCaQ,5.0
Samantha,0zeQRzpO06evIZfcR_aZ5w,4.0
Maile,QpXBPotu6i__51lFk-5yMA,3.0
Jennifer,P_OfKffPc3EUSZ44lZKO-Q,3.0
Brad,y9hgPwF68tpWEp6onX-3TQ,4.0
Demitri,FaHADZARwnY4yvlvpnsfGA,3.0
Stacy,zlFyjtCp4AQ1cPx59qeFQQ,3.0
Karen,HztdZr0Xb8yjDalXPqWXBA,4.0
Denise,VX6NTwT4OpUw0jfKeeVRxQ,4.0
Keven,XZbuPXdyA0ZtTu3AzqtQhg,5.0
Darrell,PXShA3JZMXr2mEH3on5clw,3.0
Jim,HYuqGAyy3R-B8CcUTkEfhA,4.0
Stefany,Aj2pUJqhxM9p6icoVQLuMg,3.0
Bruce,02YwZJsj3YWcthdUVcfFuA,4.0
Norm,yykWaXdUDEatMwbzalN9gQ,1.0
Jocelyn,BxCzy1WOVxOrr_G7V4BIvg,5.0
Demitri,heBxeibpHsPGJxZfdcD_HQ,4.0
Jennifer,-yQHIYKXH3HAdhh1W52OMQ,4.0
Jen,XRfMD13CXYMF6601gmfrxw,3.0
Margret,fL2vdjn-ApNcsVntxtg4Dg,3.0
Laura,WUq8HJHIZU4uteB154XN7w,4.0
Gourmet,cf6rtw3f05DlnJ7muIAEgA,5.0
Anthony,zlFyjtCp4AQ1cPx59qeFQQ,3.0
Norm,uyTHJd8s12u8kQBEpCyxuA,3.0
Bruce,n1dC2ol3O18ciiCiZbswrQ,3.0
Elena,pjoVN4XV_QDWoASXsOCZ5Q,4.0
Andrea,7yIHC8KsR5OaE_7MgEBVhw,3.0
Rob,yHYjDPuRtLvhvMpOn5fXOQ,3.0
Stefany,SQEzO0MiY6-M1VwbYcbWtg,2.0
Abby,b0btYxzPYXmYi_85xVkpwA,3.0
Jennifer,sNVGdeOPeitJ3OWUQBINzQ,3.0
Gourmet,cJWbbvGmyhFiBpG_5hf5LA,5.0
Jennifer,V3hRG0JLX5kVkmKpTykBVQ,4.0
Jennifer,lhygLa0ddGnWBvFRj65mFA,4.0
J,x2PZ6r8dtjYLmLYTdl3O1Q,4.0
Chad,ffXOeotInfX8G_dK5_s6Ag,3.0
Nick,dT0E5Ybw3OgRitVPQ0uiuw,5.0
Brad,u6biYZCSOwyQ-WmXqQbbQA,2.0
Alice,I6ICIIZfZsp_J9hHmfhWhQ,5.0
Gabi,FI-YTSX40jfxBpTYmlJIUQ,5.0
Stefany,z65wZ11iw7Y-WBZ9UDZhnA,1.0
Sandy,fxuzeYkPaBPVMWqANwA1WA,4.0
Messer,hLJMEO0tedRf-M4txUBGxQ,2.0
Maria,0zeQRzpO06evIZfcR_aZ5w,3.0
Samantha,ID5wWJ9C7G0hfbQilvlfxA,4.0
J,y9hgPwF68tpWEp6onX-3TQ,4.0
Uncle Fishbits Aeneas,o7AiTlyWUrBSzdz6oMHj5w,2.0
Franco,FaHADZARwnY4yvlvpnsfGA,3.0
Mary,FaHADZARwnY4yvlvpnsfGA,3.0
Mel,eLFfWcdb7VkqNyTONksHiQ,3.0
Samantha,xJzJpTYC_1k_EE0AWTOPXw,4.0
Denis,d9wSnfW2kaJR-_auyK9G4A,3.0
Kathleen,fGU0Eyoyq8fY787BD1PM4w,5.0
Cynthia,VsewHMsfj1Mgsl2i_hio7w,3.0
Juan,nCAqeub9ERwzSoQwGzr1QQ,4.0
Chad,fsN1HX53XEJqB-eA1HFb0g,4.0
Miriam,FaHADZARwnY4yvlvpnsfGA,4.0
Fox,sACSJpBOQ4zPtjsv9trf4Q,5.0
Uncle Fishbits Aeneas,o7AiTlyWUrBSzdz6oMHj5w,2.0
Mel,NvKNe9DnQavC9GstglcBJQ,4.0
Rachel,1GcfpBx1WWcHn3j6QtyrxA,4.0
Nicole,5lDEshkjy0Xmo6FzsfwPHA,4.0
Jennifer,6SAfQKe2oM5g_EtcYXyAMg,3.0
J,UdoRqx5AYhhGBH9GGtUZ7w,4.0
Mel,v6QXg4TI84FKEkcYGTrcNw,4.0
Kenneth,Kw40gKGB5S0sr397askdPQ,3.0
Brad,y2e1DgIUBlERep7hrKz2-w,1.0
J,vHDrBu3V_vTUxEuRI4Zk_g,4.0
Jessica,Cr4ipI-tr-R8Q0NilkWNkA,5.0
J,j0h8OH6ktQsnTmIaJsN5Hw,4.0
Arnel,_TlhZftKs1aXCYX1rLWAGw,5.0
Miriam,xGHm4DZdVjo-fLO0EkRXvQ,4.0
Messer,SlFJjH0qXIpV-XQ4-xbeMA,5.0
Jennifer,BTf8sELl1TjovRc0f-tgJg,3.0
Karen,FaHADZARwnY4yvlvpnsfGA,3.0
Rebekah,bG8OeTrW5T7pRaDgKKUNAQ,4.0
Brad,Q3G58vv1ClvH4re9QBsVgQ,3.0
M,mUQ0ffOfaBn_E5kyZUkvOQ,2.0
D.,Y-S2LhHefBdnX8VP5Bh_JA,2.0
Laura,P7pxQFqr7yBKMMI2J51udw,4.0
Stacy,U3O8l_wmzdeckbhHpuRWCg,4.0
Stefany,sRjVdoydCJkvjKxsRqaLHg,2.0
Bruce,oMB1I8-P3TCVNdaEu91NXQ,4.0
Demitri,0zeQRzpO06evIZfcR_aZ5w,4.0
Chun,0zeQRzpO06evIZfcR_aZ5w,3.0
Darrell,P-EL0Hepmd4aU-hxHygI3w,3.0
Deb,U9KZ-UGbdee4lpegNH0JnA,4.0
Nadine,eLFfWcdb7VkqNyTONksHiQ,5.0
Ed,IUMyUYOIR9UQ7XGIEQKOuA,2.0
Dani,5VIKIaq1qYQL-2Of2VCuEg,5.0
Dani,vMLhd0wS3V9JIFHnmUVUsg,1.0
Amanda,LQZ2yBIAFmXYbDD0Z2Nhug,2.0
Rob,SXfb2X6nTPC-IPhPiIi4Ww,5.0
Samantha,qjnJFZtsY_nfRzoL3J_UWQ,3.0
Brad,E87O1z46cEPyfdrvfOMMjw,3.0
Jim,AbnpKkW0mpv34jtRps4C0A,5.0
Jana,DcaeG13YufDIPq5PcwU6cA,5.0
Kathy,zq68Tu0QywNU7Si_SQMi7w,4.0
Jennifer,5U3gmYVrWlzsLcitafhmiQ,4.0
Realtor Karl,zpSjMqahUSt39dYD-oqFPg,5.0
Norm,2iTsRqUsPGRH1li1WVRvKQ,5.0
Yuko,gsUmOBq16wksQqLvPB2QMQ,5.0
Joanna,FI-8LPGkc8D_hwx0l0zyyg,3.0
Connie,WUq8HJHIZU4uteB154XN7w,5.0
Arnel,-ifVnqwrgCE3Nc4svkJDMg,5.0
Stefany,ssksLNNDZZfh_ydI78kDfg,3.0
Hannah,Pn8YKMCHaUzguWCSyILmTw,3.0
Jennifer,rv9T1qGHbh9eXqFpKEPy_A,4.0
Shila,zlFyjtCp4AQ1cPx59qeFQQ,4.0
J,eTmy0-h4tTEpfbDVAue0MA,4.0
Matthew,4h9pgz9PtsXu-4MaQTb5Kw,4.0
Yuko,85o8XAZDoPmRqHFhdJLAGg,5.0
Demitri,3h5jLa-kbHg0cL7v9En0Lg,5.0
Norm,a2JgQgEGm5hMDEhryhMMJg,4.0
David,FaHADZARwnY4yvlvpnsfGA,5.0
Norm,_jsxUnZ8Iq8_kZNQcnzyrQ,3.0
Stefany,y9ukbhhyYC2qrPSS9eWh5Q,3.0
J,RRtjC-KUE9vSbD09r6is2A,4.0
Owen,JTcsBnLgSh5vNVLD734g4w,4.0
J,6kCfoKOuDeSDZFNQuVElzw,4.0
Rebekah,iB9By3dVS6BydSUiDHxLyw,4.0
William,I6ICIIZfZsp_J9hHmfhWhQ,5.0
Uncle Fishbits Aeneas,qjnJFZtsY_nfRzoL3J_UWQ,2.0
J,aVrEj5JmOM2Hm_HH5DsXNg,3.0
Norm,DzshamutZ350laV6Ji9xFQ,4.0
Chris,QHAszlbUx8UewOoUTeRRMg,4.0
Jennifer,qaaixH75PIWmbemDsDc6Qw,4.0
Fox,LH9YFarEKe_ByAl6xeeegQ,5.0
Jennifer,3_A59jPniLD5ViVuKMYpJw,4.0
Denise,FaHADZARwnY4yvlvpnsfGA,4.0
Jando,hpnFcRFzs3kg-qM1tPEg3g,3.0
Gabi,Q3G58vv1ClvH4re9QBsVgQ,4.0
Juan,fv2cCHRmH2snwJz_TPGcow,4.0
Jason,bYfRAA2jzlluogE67RIsYg,4.0
Mel,6kkxRV8H9SQLybj0xnEbMw,3.0
Manda Bear,y9ukbhhyYC2qrPSS9eWh5Q,4.0
Jennifer,U6IrfKFT88TV-cWkZb3ZDQ,2.0
Karen,SPKZjYJfXTHu7tD-vHHjTg,4.0
Mel,XQm5LDv3M9d4zDtKRO_8iQ,4.0
Mel,HexCnP_tQFgXH6QD9UlJWw,4.0
Demitri,OehNuNc1xSJrgo4vZa9ZtA,5.0
Anthony,3gcERaGF0OquFMr-SeVJ7w,4.0
Stefany,AZMpRxE5roKA9WT_cHSCfQ,4.0
Brad,Wnq5to0-jXyh0-_jRZ6VOQ,4.0
Cynthia,sNpug99sXcIILfoBuHPaiA,3.0
Joe,wpnLPAnkMEb1NpC3xiD_qg,4.0
Norm,Cr4ipI-tr-R8Q0NilkWNkA,5.0
Bruce,--cZ6Hhc9F7VkKXxHMVZSQ,4.0
Dominik,C6cZf419zes2W1S7MfRV6A,5.0
Juan,_8_XQHXPVwKuuklFgZ_5Lg,5.0
Owen,pAIy8b_fW0escRkppyUVEA,3.0
Karen,tIauOelAC3BZk_xhMoDBUg,5.0
Ivy,a_OIortY0jYtMMomh272fg,1.0
Joseph,slMjKmGTnufGx6ZWR6Mg3A,4.0
Candice,qYalkIiCAVaq-RoF9dzknw,3.0
Rob,7YssNqJaJCMnIyabbqjDXQ,3.0
Brad,4tmDq6jkFMQ3eac-BkF1jw,3.0
Charley,Ey1iEY8yAQG5MEBZPQ_niQ,2.0
Jen,Z8f5s3BsMzveANqdbFjXLg,3.0
Ivy,-Q4yXx53W2ac4e686uhFTQ,5.0
Bruce,uWSYVosc4126g8Xop0i-_g,5.0
Brad,sNQ5ZaDneM31V6Qe_19d9g,4.0
Jennifer,U1RvFnS-j6ItZ8VJGyncog,4.0
Bruce,5spYyJ6_evLXf3NBSxd9WQ,3.0
Cynthia,q1EJ1BT_xoorCoWarXiwuw,4.0
Michael,r1e5Ot6_jGFyV2N_dn8JDQ,3.0
Gabi,brJjQbQl6adIgQRmrH-Blg,5.0
Kim,PpeDKzHpAn3wQIyPclpaTQ,4.0
Owen,JCqB36SVDjTDsXp-4gBn9Q,5.0
Jen,p4db4wsINzJmV3ZbCZZoVA,4.0
Emily,JpgVl3d20CMRNjf1DVnzGA,4.0
Stefany,aqwn3jdQLCWnb59gHK4nAw,4.0
Mel,LNGBEEelQx4zbfWnlc66cw,4.0
Jando,A5Rkh7UymKm0_Rxm9K2PJw,4.0
Joe,NvKNe9DnQavC9GstglcBJQ,5.0
David,VsewHMsfj1Mgsl2i_hio7w,3.0
Stephen,FaHADZARwnY4yvlvpnsfGA,3.0
Nicole,fnxKfHf-ANBph4EqVARvQQ,4.0
David,JTFFtWy_chbsHTs95yD_2Q,3.0
Manda Bear,mu9SOad1xQHC0te41ec0MQ,3.0
Jon,RAh9WCQAuocM7hYM5_6tnw,4.0
Amuse,Cr4ipI-tr-R8Q0NilkWNkA,5.0
Bill,bpRo8L8dkhgbJhdIKa9mwA,4.0
Brad,4tmDq6jkFMQ3eac-BkF1jw,4.0
Matthew,kiz4xELBxC8tQtr4uBtM3A,5.0
Stefany,XxYU9t50R5NnyUBmZVCEJg,3.0
Chris,53GguDU6v46zPJTL3CZl5g,2.0
Stefany,0m99JzzybBddbP9mr2y5XA,4.0
Chad,z7qbndwc9lH9hOR5N8ORiA,2.0
Corey,FaHADZARwnY4yvlvpnsfGA,4.0
Steph,7ODXq--HE7QpzvWwgk5rMA,4.0
Gabi,QtxTLatcq133Pfnl90ZB9Q,5.0
Stefany,pHJu8tj3sI8eC5aIHLFEfQ,3.0
Cynthia,ni4ppUp4oHq-OSSCgUIGiA,3.0
Brad,XndboLEYVjm3v6MQQM-TtQ,2.0
Jennifer,4x8N-KO2TFJFVveefrQiSw,3.0
Maria,Ehy00JWQixgoXzisVKhvag,5.0
Tiffany,FaHADZARwnY4yvlvpnsfGA,3.0
Jennifer,lgWB0yGXpZvupYREWxtV7g,4.0
Chad,n8vGOW-NnpJna6idqbvE_w,4.0
Chad,HIt0BE1N56uN5H67J9w8gA,3.0
P,2iTsRqUsPGRH1li1WVRvKQ,3.0
Dominik,uNdSh3tpvbkxWj-xLoEzvQ,5.0
Juan,3jV44-5HVwykooxEp4Fssg,3.0
Pasquale,vx1gUYqYQE2O5rfOrUi-Cw,3.0
Miriam,_CgBou-sE-UW2j4otiKtlw,3.0
Norm,Y-S2LhHefBdnX8VP5Bh_JA,3.0
Stefany,E0zjBNt4_giYtJqUjugskw,3.0
Jennifer,82mWTnfbGDE1jJ2NDMxfNw,3.0
Jennifer,yQ6hmhDaSXpyRhcBRUZyPw,4.0
Emily,jIFmG-bKbzzl6rK5N5uIpw,4.0
Steve,e5XDHz9FWcFXrcU-BcKxGA,4.0
Walter,qjnJFZtsY_nfRzoL3J_UWQ,3.0
Chris,Nwtytdgj099-QwCNhrkZfA,4.0
Brett,x4txqZRe2f8-sTzt0myCVg,4.0
Paul,cJWbbvGmyhFiBpG_5hf5LA,3.0
Mel,48FexP3dPCIKi144-kYHGQ,4.0
Matt,FaHADZARwnY4yvlvpnsfGA,4.0
Kevin,lKom12WnYEjH5FFemK3M1Q,5.0
Cat,VsewHMsfj1Mgsl2i_hio7w,4.0
J,7IEQBmoEe7ne20rp5Aup-w,3.0
Margret,wRPPrmpvYowLHXmftrT5YA,4.0
Hannah,nIroO3-n_GqxlUMvhNjxEQ,3.0
Joe,VsewHMsfj1Mgsl2i_hio7w,4.0
Chad,73Fv5d63hyRPbboYKRHYAQ,2.0
Dominik,XQ918GynxmfGImWK0SNKoA,3.0
Norm,R7dKR8i06w-FpPlMVo8aOw,5.0
Jennifer,VR8QvH2g-jEG5EfMzA_G9w,4.0
MaryLou,acJewWwkFFWkIUF1SBEeqQ,4.0
Norm,VNr74A2-5_oqPN7bObPHuw,2.0
Jennifer,q95CBuOKfeNcugzQPTgoAw,2.0
Javier,cJWbbvGmyhFiBpG_5hf5LA,5.0
Steve,YT_kQXNKtR0UuKrqUoBYPA,5.0
Jennifer,sJjawlWJe1x5SaccDzfUZA,2.0
Amanda,FaHADZARwnY4yvlvpnsfGA,4.0
Mel,OQUJBH55AH8rm-eR7X-CrQ,4.0
Owen,v_XG6rpmOIqxMYyTfNKjaQ,3.0
Monica,PQER4ba8Q0zqB1G2QiXamQ,4.0
Norm,-WfV03-dVE3HSMUmg0tnvQ,4.0
Emi,NvKNe9DnQavC9GstglcBJQ,5.0
Kenneth,sQFpfRs1Flcw3evCdI2wpA,2.0
Stefany,-yApKLEFAvvNyifvpNKWCA,3.0
Ed,XFp3kd2f0TIC5rLAnIIOAA,3.0
Margret,_H-YIqAS3AK5_6hE99Q6JA,5.0
Jennifer,YXyDCXPVpu8qlOFHPKrBNw,4.0
Norm,EbentVQtFCQHUeRgFxGhnQ,3.0
Norm,jIFmG-bKbzzl6rK5N5uIpw,4.0
Gourmet,FaHADZARwnY4yvlvpnsfGA,5.0
Dani,JtNVcqioJhS8GZ-If30oHg,3.0
Stephen,nEBmrb1UODqCw3wCZ80EaA,4.0
Stacy,KSHbL3GMhO3S4pPRgLVu4g,3.0
Jason,GN0LE1tKNoT0UeWrUU-cbA,2.0
Rob,o7AiTlyWUrBSzdz6oMHj5w,1.0
Owen,XdY36-Qh_DxnCaFpTPfYMg,4.0
Stacy,E4JyAzB5_2quptwtemyhYA,3.0
Dave,zlFyjtCp4AQ1cPx59qeFQQ,3.0
Bruce,JZ7lKJVlSYQR3pimi0xPaw,4.0
Norm,VsewHMsfj1Mgsl2i_hio7w,5.0
Dani,blBZJ_UbVb2ieOcktYRuZg,2.0
Jennifer,ZE1n6H-4qgq_7z67qa4yUA,5.0
Aurélie,vB5thzfZmbKhNvvBEKkBjA,4.0
Stacy,oMtdUzMdo5W5qrldiOGROg,5.0
Brittany,klddGAcNIpE_aB5sd1hNXw,4.0
Derek,FaHADZARwnY4yvlvpnsfGA,3.0
Mel,c-uuAPbSpRGR0vPUHlRQRw,2.0
Tiffany,-EVu9Hy0YzUvfCBc0_1cgQ,5.0
Brett,yiU-3I-amn5_ACEzuWHglw,3.0
Christopher,QXV3L_QFGj8r6nWX2kS2hA,4.0
Jennifer,bkZaboQJ5qNWy0HXhhakAg,5.0
Amuse,k1INAr34-slOv0LUiUJcSA,4.0
Carol,U9KZ-UGbdee4lpegNH0JnA,5.0
Miika,P7pxQFqr7yBKMMI2J51udw,5.0
Juan,yXLNyvE7fZPqXEfDx6BmEQ,4.0
Juan,mRWhEetiEi5Gx4H2zwM7Jw,3.0
Charley,kgmVm_ZbJsJpSye27xccvg,5.0
Karen,TWqZXm09ZQMyzdb0vXIqGw,5.0
Stefanie,FaHADZARwnY4yvlvpnsfGA,3.0
Chad,mLeAFPQ9fy5pYCTp0xjJkQ,3.0
J,RQTatUj2f9Nz9JViTH4aAQ,4.0
Jennifer,0ljaLiSQPmVo6HTMQVwjIQ,3.0
Brad,aqMfCbFNeWn1a4Evds83fg,3.0
Katharine,pjoVN4XV_QDWoASXsOCZ5Q,4.0
Curt,P-EL0Hepmd4aU-hxHygI3w,5.0
Norm,QJR4qBUHegWEozSQrGmBPw,4.0
Vicky,gywVAB1bpriEsGIMT3wk4g,3.0
Sarah,QJR4qBUHegWEozSQrGmBPw,4.0
Juan,FaHADZARwnY4yvlvpnsfGA,3.0
Nicole,-w82J_sPNAGsTBHbfGrexA,3.0
Samantha,BB-Ab0rwYk6aclOn9SMVmg,4.0
Joseph,jTlcLfsSDGnHcbjL1aD9Zw,4.0
Rob,F1odkZWmcXGylij8HjRq6Q,5.0
Miika,8Q6jl7OW8DZzwANggDspcw,5.0
Gabi,1wiv2BvvauMj8hS16UuEYw,3.0
Bruce,h2zVCIK0-HP9_oUi5TQk6w,4.0
Nijole,bpRo8L8dkhgbJhdIKa9mwA,5.0
Brad,HEOhtDZgK0CFhwR9shDU_g,4.0
Kathy,7GWjnYP2JaJKHIg_AoyJOA,3.0
Chad,2gCvukOcIHW4ehqpwoNlcA,4.0
Emily,Z5eukYH32_nFljOTC2DJ0g,5.0
Mimi,N3J76CRP2H52NUo4VFuS3A,4.0
Rob,pkO54EbPl6E57Q0yu2XYRA,5.0
Shiho,QpXBPotu6i__51lFk-5yMA,4.0
Rob,N4BbeIbQNgtUEEMutu9U3w,4.0
Rob,n1Ng1q300iLHYZELtOd5FA,5.0
Kim,5VIKIaq1qYQL-2Of2VCuEg,1.0
Jennifer,gCr_bfJG-c8Al3UADWBClg,3.0
J,x8_NelKV1JY5S5bN7mWJuQ,4.0
Deb,vB5thzfZmbKhNvvBEKkBjA,3.0
Samantha,MW6hyPt6Xz6cIVyp_r1yLg,3.0
Ryan,_BzqiSfswHWAKL1bcvnqkA,4.0
Gabi,RpNe_HejlRBTzkASbGgHMQ,3.0
Lisa,17p-KOyT-t6OGS90J18jzQ,3.0
Matthew,VN-U7_jmLOcc5QINTlK5zA,4.0
J,6kkxRV8H9SQLybj0xnEbMw,4.0
Chris,gtx868oSx7q3eAFqzyzlqg,3.0
Gabi,52glsmQhUatwEZ_5vvWMQQ,4.0
Denise,S0cuywF4GoVpTurlwnoDbw,3.0
Vicky,llad5ng0sxHkWrK1ZlswxA,5.0
Jennifer,UWsYm8noJT40MSQPE-B5-w,2.0
Owen,Ybre7g_LHQk5004VSM49sg,5.0
Monica,Az_60nNuh1FH8Ds8oasZjw,3.0
Jennifer,huRIahYEWMwstF-PbFA3hw,4.0
Jennifer,IbsRfrHGK4g5OQd_KFtdkQ,4.0
Emily,klddGAcNIpE_aB5sd1hNXw,3.0
Norm,Hv1l2caeF_A6Fahgg5DHDg,3.0
Stefany,W80XJRGi1_n525lXfaBcDQ,3.0
Jennifer,lCd20nDS9rFHW_2KViqWUA,5.0
Esther,bpRo8L8dkhgbJhdIKa9mwA,2.0
Jennifer,U9KZ-UGbdee4lpegNH0JnA,5.0
Carol,VKQhuFBxAMFOvcSG6RuCEA,4.0
J,DDAR2o_r_LF2H9mna6WtRQ,5.0
Norm,2LL-pWxdM_rvnaIpNxezsQ,5.0
Jennifer,lCd20nDS9rFHW_2KViqWUA,4.0
Michael,o7AiTlyWUrBSzdz6oMHj5w,2.0
Alf,tyLa_PMed0YgAhm5C3pWRQ,2.0
Vincent,LjZyauvsfLq3BeFgq3MSmg,5.0
Jen,GEEt3mRUlQSWP1lWc_-FYA,4.0
Margret,RhEvP5flF6KoPriMHmVYGg,4.0
Fox,_BzqiSfswHWAKL1bcvnqkA,5.0
Vicky,FO07MQ2jUn0NArSxWmxrSQ,4.0
Matthew,Rj6cngJZMu5vl4cEn5RHrQ,4.0
Jennifer,7JkPRXmtRmspIX_k3zMNvg,4.0
Darrell,YWvIJ9MKQ7Hn_bLWLKKJig,3.0
Jennifer,Ca2adKUeRpDxV4YxWaUtew,3.0
Bruce,Ao0mloVclgL3Tzqo8g4AzQ,3.0
Jennifer,YfeTH4jtz_gpWz0QRYJFnQ,3.0
Emily,6bgjcFOy4WHMyw62_1V9Pw,3.0
Jennifer,kxzS-zh5nUNvBzYz2Q47pg,5.0
Darylynn,NvKNe9DnQavC9GstglcBJQ,4.0
Katharine,NvKNe9DnQavC9GstglcBJQ,1.0
Rick,0WoQQlMXVIDEgI0xNdENKA,3.0
Kenneth,yLM3YK6sBM4xXpnF3ayGlw,4.0
Katy,KOQw4e1rwCY5e0RnmB5rgQ,3.0
Brad,0xR-5RQ7FWDL09XsnUZI6g,2.0
Jennifer,PIpzFXM-E3V0Nm9qWFjGqQ,3.0
Ninette,FaHADZARwnY4yvlvpnsfGA,3.0
Juan,qU4wrOVqDfddr9PP_ssmUA,5.0
Tiffany,0E4I4sEa7l89AdnDF-wjLg,3.0
Steve,ccWEjDEgIO70iiGSN-rRUg,5.0
Kent,AuIiqDeL65kczmiFSkAWrA,5.0
Pete,sNVGdeOPeitJ3OWUQBINzQ,4.0
Mel,HPLB1Tr8ZB5UkD-2umKPdA,4.0
Bruce,fsN1HX53XEJqB-eA1HFb0g,3.0
Gabi,B7uQTgWOHNwXaX2sN2XfnQ,5.0
Norm,KjjNv4YFzBFnsBh2ncH1Iw,4.0
Jason,VXKIx4WUGw3jNad0BOcFYQ,3.0
Randoll,jggN5klkHvj_hcV9JuSi4g,3.0
Mike,YkR0ATqHY0bt__7sVI6R2A,4.0
Nicole,tCSlpwJQ4CZsUEMZeH2SFg,4.0
Thuong,wLCFUsUWF3hhGKdHA3BqaA,5.0
Rob,FaHADZARwnY4yvlvpnsfGA,4.0
Joi,JG9UpsFR6hrqQqsKh_RyaQ,5.0
Stefany,sP3MY-Tyn2MxOj7E84-V7w,2.0
Ziyan,XQETjKH84gxDrAiz2lH7Wg,4.0
Franco,3oMcNguqRNMxsb_j0Vdqsw,3.0
Emily,JFNv5sKeKAf1ZVPnfbzpXw,3.0
J,EtWhX8jFs9rgDrvEOpFeIw,4.0
Owen,U0Wm6w76PiuCDc21fAP3Vg,4.0
Juan,9c7uS5qgwBusfg7Shs6oxA,5.0
Don,pd3uep0D-vKWHsLLlCu6qQ,5.0
Jessie,o7AiTlyWUrBSzdz6oMHj5w,3.0
Angela,GIf1tyweFeS_5hrzMaNkfg,5.0
Owen,ozEOZdrpZQSePYeSgZhPIA,3.0
Wendy,S8l7YkOZptot0KzOmz8I7g,4.0
Amanda,zpSjMqahUSt39dYD-oqFPg,4.0
Neal,KS0Uon59PBcVJgzfsYRPdg,5.0
Realtor Karl,y9ukbhhyYC2qrPSS9eWh5Q,4.0
Brad,BTf8sELl1TjovRc0f-tgJg,2.0
Cynthia,Y1LB0uDuJQ1jP5usRdsZZg,5.0
Rob,NRAmrbIGgXgH5uYv8GGJ5A,3.0
Gourmet,TCWMgOiV0PxQkWE1SyBIWQ,3.0
Vincent,PU-CSnMYXizOS3uhr316eg,5.0
Rob,V45PfGw6FMrP4FmB8pFnIw,3.0
Karen,NaT1JUI7mezvzWu6W8NvXA,4.0
J,aIyqvsWX2NPCVjW4EOTHFQ,2.0
Mel,_jsxUnZ8Iq8_kZNQcnzyrQ,2.0
Brad,XndboLEYVjm3v6MQQM-TtQ,3.0
Gabi,vx8VniPGTFW7ksuq_dRY0Q,4.0
Steph,XZbuPXdyA0ZtTu3AzqtQhg,5.0
Stefany,iAu8s96GKQ73Xe7j_2GyCQ,2.0
Karen,vYaoNmYqfvJF06v3ZcY-aQ,4.0
Bruce,i53jOfpq-6q2mKJ6WvZ5PA,3.0
